date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2012-12-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,990.0,0.37
2012-12-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,700.0,0.26
2012-12-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,654.58,0.25
2012-12-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1617.0,0.61
2012-12-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1200.0,0.45
2012-12-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,600.0,0.23
2012-12-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2000.0,0.75
2012-12-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1567.0,0.59
2012-12-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1800.0,0.68
2012-12-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2700.0,1.02
2012-12-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1834.0,0.69
2013-01-15,Busia,Samia-bugwe,Busia,2665,0.47,34.09,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,759.02,0.28
2013-01-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2550.0,0.96
2013-01-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1950.0,0.73
2013-01-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,950.0,0.36
2013-01-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1750.0,0.66
2013-01-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1250.0,0.47
2013-01-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,650.0,0.24
2013-01-15,Iganga,Kigulu,Iganga,259,0.61,33.47,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1900.0,0.71
2013-01-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1200.0,0.45
2013-01-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1150.0,0.43
2013-01-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1600.0,0.6
2013-01-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1500.0,0.56
2013-01-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,866.0,0.32
2013-01-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2000.0,0.75
2013-01-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,485.0,0.18
2013-01-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,675.0,0.25
2013-01-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1700.0,0.64
2013-01-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,700.0,0.26
2013-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1775.0,0.66
2013-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1663.56,0.62
2013-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1300.0,0.49
2013-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,1133.33,0.42
2013-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,1200.0,0.45
2013-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,778.12,0.29
2013-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,900.0,0.34
2013-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1300.0,0.49
2013-01-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,800.0,0.3
2013-01-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1400.0,0.52
2013-01-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1250.0,0.47
2013-01-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,647.5,0.24
2013-01-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2200.0,0.82
2013-01-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,800.0,0.3
2013-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1600.0,0.6
2013-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1401.2,0.52
2013-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,990.0,0.37
2013-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,700.0,0.26
2013-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,605.34,0.23
2013-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,650.0,0.24
2013-01-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,600.0,0.22
2013-01-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1900.0,0.71
2013-01-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1350.0,0.51
2013-01-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1800.0,0.67
2013-01-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1900.0,0.71
2013-02-15,Busia,Samia-bugwe,Busia,2665,0.47,34.09,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,798.29,0.3
2013-02-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2500.0,0.95
2013-02-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1900.0,0.72
2013-02-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,950.0,0.36
2013-02-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,900.0,0.34
2013-02-15,Iganga,Kigulu,Iganga,259,0.61,33.47,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2100.0,0.8
2013-02-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1350.0,0.51
2013-02-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,750.0,0.29
2013-02-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1500.0,0.57
2013-02-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1500.0,0.57
2013-02-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1250.0,0.48
2013-02-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2166.0,0.82
2013-02-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,836.0,0.32
2013-02-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,715.0,0.27
2013-02-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1550.0,0.59
2013-02-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1800.0,0.68
2013-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1733.0,0.66
2013-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1642.79,0.62
2013-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1300.0,0.49
2013-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,1100.0,0.42
2013-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2000.0,0.76
2013-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1350.0,0.51
2013-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Rice,52,KG,actual,Wholesale,UGX,2989.59,1.14
2013-02-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,800.0,0.3
2013-02-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1650.0,0.63
2013-02-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1250.0,0.48
2013-02-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,642.5,0.24
2013-02-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2200.0,0.84
2013-02-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2200.0,0.84
2013-02-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,800.0,0.3
2013-02-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1900.0,0.72
2013-02-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1469.66,0.56
2013-02-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,800.0,0.3
2013-02-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1200.0,0.46
2013-02-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,600.0,0.23
2013-02-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1950.0,0.74
2013-02-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1750.0,0.67
2013-02-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1275.0,0.48
2013-02-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1800.0,0.68
2013-02-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2450.0,0.93
2013-02-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1900.0,0.72
2013-03-15,Busia,Samia-bugwe,Busia,2665,0.47,34.09,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,851.61,0.32
2013-03-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2580.0,0.98
2013-03-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2000.0,0.76
2013-03-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1000.0,0.38
2013-03-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1350.0,0.51
2013-03-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,540.0,0.21
2013-03-15,Iganga,Kigulu,Iganga,259,0.61,33.47,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2233.3,0.85
2013-03-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1250.0,0.48
2013-03-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,800.0,0.3
2013-03-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1600.0,0.61
2013-03-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1566.6,0.6
2013-03-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1050.0,0.4
2013-03-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1420.0,0.54
2013-03-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,790.0,0.3
2013-03-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1740.0,0.66
2013-03-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,980.0,0.37
2013-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1746.81,0.67
2013-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1183.3,0.45
2013-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,950.0,0.36
2013-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,1000.0,0.38
2013-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,874.23,0.33
2013-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1000.0,0.38
2013-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1483.3,0.57
2013-03-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1033.3,0.39
2013-03-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1800.0,0.69
2013-03-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1283.0,0.49
2013-03-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,788.3,0.3
2013-03-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2266.6,0.86
2013-03-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2200.0,0.84
2013-03-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,800.0,0.3
2013-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2000.0,0.76
2013-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1574.18,0.6
2013-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,1000.0,0.38
2013-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,900.0,0.34
2013-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,811.7,0.31
2013-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,900.0,0.34
2013-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1600.0,0.61
2013-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1116.6,0.43
2013-03-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,600.0,0.23
2013-03-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2000.0,0.76
2013-03-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1700.0,0.65
2013-03-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1140.0,0.43
2013-03-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1920.0,0.73
2013-03-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2180.0,0.83
2013-03-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1460.0,0.56
2013-04-15,Busia,Samia-bugwe,Busia,2665,0.47,34.09,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,768.88,0.31
2013-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2633.0,1.05
2013-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2067.0,0.82
2013-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1867.0,0.74
2013-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1267.0,0.5
2013-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,633.0,0.25
2013-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2300.0,0.91
2013-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1200.0,0.48
2013-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,800.0,0.32
2013-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1583.3,0.63
2013-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1125.0,0.45
2013-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2291.8,0.91
2013-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1020.8,0.41
2013-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,711.8,0.28
2013-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1662.5,0.66
2013-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1704.3,0.68
2013-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2408.5,0.96
2013-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1877.6,0.75
2013-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1279.3,0.51
2013-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,1050.0,0.42
2013-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Retail,UGX,1000.0,0.4
2013-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,796.85,0.32
2013-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1000.0,0.4
2013-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1804.3,0.72
2013-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,983.5,0.39
2013-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1800.0,0.72
2013-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,900.0,0.36
2013-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1400.0,0.56
2013-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1400.0,0.56
2013-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1166.7,0.46
2013-04-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2000.0,0.8
2013-04-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1300.0,0.52
2013-04-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,600.0,0.24
2013-04-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2000.0,0.8
2013-04-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2200.0,0.87
2013-04-15,Kyankwanzi,Kiboga,Kiboga,257,0.92,31.77,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,800.0,0.32
2013-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2000.0,0.8
2013-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,1739.28,0.69
2013-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Wholesale,UGX,1000.0,0.4
2013-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Retail,UGX,800.0,0.32
2013-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,797.76,0.32
2013-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,804.25,0.32
2013-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1600.0,0.64
2013-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,511.0,0.2
2013-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2091.75,0.83
2013-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1400.3,0.56
2013-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2000.0,0.8
2013-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1725.0,0.69
2013-05-15,Busia,Samia-bugwe,Busia,2665,0.47,34.09,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,674.17,0.26
