date,district,dars_score,cvi_score,csi_score,yii_score,sii_score,icpi_score,dars_threshold_75p,high_risk_flag,dars_comparability_flag,dars_weight_note,n_components_used
2016-10-01,Oyam,11.363547815294107,,0.26001794162235037,0.06258694872124622,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2016-11-01,Oyam,32.92532858162425,,0.5712667576787496,0.06258694872124622,0.3039962188472556,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2016-12-01,Oyam,30.2265018583184,,0.7450653313001179,0.06258694872124622,0.0,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-01-01,Oyam,15.692634453248777,,0.3458132569551108,0.11221705636083441,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-02-01,Oyam,2.244341127216688,,0.0,0.11221705636083441,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-03-01,Oyam,19.638160101104283,,0.0,0.11221705636083441,0.5590870384463871,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-04-01,Oyam,38.40831306563584,,0.12993070698792095,0.11221705636083441,1.0,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-05-01,Oyam,2.244341127216688,,0.0,0.11221705636083441,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-06-01,Oyam,2.244341127216688,,0.0,0.11221705636083441,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-07-01,Oyam,2.244341127216688,,0.0,0.11221705636083441,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-08-01,Oyam,2.244341127216688,,0.0,0.11221705636083441,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-09-01,Oyam,3.1664230969167537,,0.0,0.11221705636083441,0.029638349026073537,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-10-01,Oyam,7.24628896314002,,0.09700727681974057,0.11221705636083441,0.039517798701431364,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-11-01,Oyam,9.86087118748488,,0.1958536301211821,0.11221705636083441,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2017-12-01,Oyam,30.638921518354827,,0.7301463529149808,0.11221705636083441,0.0,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-01-01,Oyam,22.49580694558867,,0.5380558321085355,0.078570673735059,0.0,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-02-01,Oyam,15.378578279603502,,0.35504138069748825,0.078570673735059,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-03-01,Oyam,1.57141347470118,,0.0,0.078570673735059,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-04-01,Oyam,4.952380696934753,,0.0,0.078570673735059,0.10867394642893628,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-05-01,Oyam,1.57141347470118,,0.0,0.078570673735059,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-06-01,Oyam,3.722938070668,,0.0,0.078570673735059,0.0691561477275049,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-07-01,Oyam,19.148343271230456,,0.19906428307873492,0.078570673735059,0.31614238961145097,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-08-01,Oyam,19.538964592111142,,0.20910883132995248,0.078570673735059,0.31614238961145097,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-09-01,Oyam,36.35826763619529,,0.8945191070098486,0.078570673735059,0.0,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-10-01,Oyam,33.09370054252873,,0.7710552973284199,0.078570673735059,0.04939724837678921,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-11-01,Oyam,41.766777339301875,,0.730182021161464,0.078570673735059,0.3792663120531924,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2018-12-01,Oyam,22.412877593746057,,0.3622203125072171,0.078570673735059,0.21712881319242108,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-01-01,Oyam,18.721639425724717,,0.3953663811559273,0.0,0.07903559740286273,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-02-01,Oyam,6.68094693749665,,0.14897705223806718,0.0,0.0,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-03-01,Oyam,25.460659526995048,,0.38809580496757473,0.0,0.30473517803627836,0.08873949060162592,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-04-01,Oyam,18.875490384341262,,0.35190119022149224,0.0,0.1383122954550098,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-05-01,Oyam,15.689853682875293,,0.2042581362986436,0.0,0.2204706474543074,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-06-01,Oyam,3.3462801585497663,,0.0,0.0,0.07903559740286273,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-07-01,Oyam,5.805165411083274,,0.0,0.0,0.15807119480572548,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-08-01,Oyam,2.73155884541639,,0.0,0.0,0.05927669805214705,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-09-01,Oyam,5.497804754516587,,0.0,0.0,0.14819174513036767,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-10-01,Oyam,9.493493289883537,,0.0,0.0,0.2766245909100196,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-11-01,Oyam,0.8873949060162593,,0.0,0.0,0.0,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2019-12-01,Oyam,3.2762107281016766,,0.0,0.0,0.0767833657098884,0.08873949060162592,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-01-01,Oyam,0.9220819697000657,,0.0,0.0,0.029638349026073537,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-02-01,Oyam,2.7662459091001965,,0.0,0.0,0.0889150470782206,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-03-01,Oyam,16.278755111677746,,0.0,0.0,0.5232457000182134,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-04-01,Oyam,26.823988019137147,,0.0,0.0,0.8621996149008369,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-05-01,Oyam,17.548912296346916,,0.0,0.0,0.564072180954008,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-06-01,Oyam,31.11111111111111,,0.0,0.0,1.0,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-07-01,Oyam,11.064983636400786,,0.0,0.0,0.3556601883128824,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-08-01,Oyam,3.9956885353669502,,0.0,0.0,0.12843284577965197,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-09-01,Oyam,16.247128302360725,,0.0,0.0,0.5222291240044519,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-10-01,Oyam,6.761934444467147,,0.0,0.0,0.21734789285787257,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-11-01,Oyam,26.620595539606924,,0.0,0.0,0.8556619994873654,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2020-12-01,Oyam,27.230772978197603,,0.0,0.0,0.8752748457277801,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-01-01,Oyam,35.61925478183126,,0.0,0.018169043230164248,0.8730956405899563,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-02-01,Oyam,32.26073646358839,,0.0,0.018169043230164248,0.7651432660750068,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-03-01,Oyam,31.591868279636394,,0.1875920307306615,0.018169043230164248,0.5091538931775087,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-04-01,Oyam,9.071000609943772,,0.0,0.018169043230164248,0.01975889935071567,0.809289843220711,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-05-01,Oyam,38.972060544651264,,0.19686715999700333,0.018169043230164248,0.7347804472557738,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-06-01,Oyam,64.91077665398831,,0.6921928185678278,0.018169043230164248,0.9493678204137913,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-07-01,Oyam,72.39608886377731,,0.8441665317220064,0.018169043230164248,1.0,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-08-01,Oyam,77.22004339778982,,1.0,0.018169043230164248,0.9602638461029106,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-09-01,Oyam,73.15496281007896,,0.8937259922057468,0.018169043230164248,0.9624430512407344,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-10-01,Oyam,77.08444841143636,,1.0,0.018169043230164248,0.9559054358272628,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-11-01,Oyam,63.10954615824016,,0.7218893837948447,0.018169043230164248,0.8543504193738295,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2021-12-01,Oyam,51.187694853935106,,0.3590724716314607,0.018169043230164248,0.9246691962253968,0.809289843220711,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-01-01,Oyam,26.93461138706178,,0.0,0.048263609870089874,0.6319196464471496,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-02-01,Oyam,24.281514407234777,,0.01685645677766903,0.048263609870089874,0.5255709582663382,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-03-01,Oyam,39.939006538917575,,0.12507356015028423,0.048263609870089874,0.8935761118546589,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-04-01,Oyam,21.23947326490484,,0.09054354086488331,0.048263609870089874,0.3356822092967152,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-05-01,Oyam,39.95317039860895,,0.3671904457833671,0.048263609870089874,0.5913852717319567,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-06-01,Oyam,48.643803127088056,,0.2637720761869667,0.048263609870089874,1.0,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-07-01,Oyam,29.90605878872464,,0.19310183697712474,0.048263609870089874,0.4860531595649068,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-08-01,Oyam,7.274889053150463,,0.0,0.048263609870089874,0.0,0.6309616855748664,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-09-01,Oyam,17.650538071427086,,0.0,0.048263609870089874,0.3335030041588914,0.6309616855748664,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-10-01,Oyam,22.89820829329242,,0.0,0.048263609870089874,0.5021781184331343,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-11-01,Oyam,28.47134537172833,,0.3291574172414106,0.048263609870089874,0.26986789583109666,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2022-12-01,Oyam,29.284615306686014,,0.14341836779525274,0.048263609870089874,0.5281825269767196,0.6309616855748664,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-01-01,Oyam,35.25189221676176,,0.2408386551794461,0.1377459202892795,0.7434972678070693,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-02-01,Oyam,34.25991932701393,,0.3344637528104667,0.1377459202892795,0.594581052883542,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-03-01,Oyam,15.049344668453129,,0.0,0.1377459202892795,0.3951779870143137,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-04-01,Oyam,15.114870224358526,,0.0,0.1377459202892795,0.3972841655969872,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-05-01,Oyam,34.50388943693828,,0.2872725583393029,0.1377459202892795,0.6614119423629221,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-06-01,Oyam,25.271042889723628,,0.0,0.1377459202892795,0.7237325726980083,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-07-01,Oyam,19.769912567109934,,0.015678818032590157,0.1377459202892795,0.5273120040732591,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-08-01,Oyam,31.981037605306188,,0.5803823537835752,0.1377459202892795,0.21393303204083586,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-09-01,Oyam,13.087802402250531,,0.21310970180929537,0.1377459202892795,0.06574128691046813,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-10-01,Oyam,12.758401351649065,,0.03343454220275439,0.1377459202892795,0.2797473455064544,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-11-01,Oyam,2.7549184057855904,,0.0,0.1377459202892795,0.0,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2023-12-01,Oyam,12.090885653697597,,0.0,0.1377459202892795,0.3000846615400288,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-01-01,Oyam,7.631168859867704,,0.0,0.17510786377093096,0.13271822950014914,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-02-01,Oyam,8.44928265253131,,0.0,0.17510786377093096,0.15901474426433646,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-03-01,Oyam,7.6012024355672505,,0.01846486126067291,0.17510786377093096,0.10867394642893628,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-04-01,Oyam,12.919553640135453,,0.0,0.17510786377093096,0.3027020260087554,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-05-01,Oyam,40.791419066629665,,0.7113581761479759,0.17510786377093096,0.30938569453252796,0.0,20.13730274155866,1.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-06-01,Oyam,19.159825966634376,,0.11548256952985358,0.17510786377093096,0.3589289960196181,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-07-01,Oyam,13.123099251543376,,0.021274834464686327,0.17510786377093096,0.28265102043743784,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-08-01,Oyam,14.6281225931821,,0.0,0.17510786377093096,0.3576203137852547,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-09-01,Oyam,7.292181393983994,,0.0,0.17510786377093096,0.1218222038110299,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-10-01,Oyam,17.35365394387988,,0.0,0.17510786377093096,0.44522667862911197,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-11-01,Oyam,11.287869929350947,,0.0,0.17510786377093096,0.2502550495906819,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
2024-12-01,Oyam,16.09184831557905,,0.10086713935535446,0.17510786377093096,0.27858471638239213,0.0,20.13730274155866,0.0,missing_price_component,"{'CSI': 0.389, 'YII': 0.2, 'SII': 0.311, 'ICPI': 0.1}",4
